sample	PATIENT	cancer	TN	FDX1	LIAS	LIPT1	DLD	DLAT	PDHA1	PDHB	MTF1	GLS	CDKN2A
TCGA-BQ-5877-01	TCGA-BQ-5877	KIRP	tumor	0.191177467	0.04373656	0.035004982	0.243035925	0.0615972	0.05315096	0.062966078	0.035197257	0.0624424	0.106969275
TCGA-BQ-5877-11	TCGA-BQ-5877	KIRP	normal	0.126438617	0.045050315	0.045554855	0.25564235	0.054496967	0.07419364	0.0485874	0.034604629	0.115894888	0.115825525
TCGA-BQ-5878-01	TCGA-BQ-5878	KIRP	tumor	0.0904439	0.043554881	0.0703316	0.25015225	0.05222225	0.4668672	0.042644833	0.028649471	0.053876098	0.088689075
TCGA-BQ-5878-11	TCGA-BQ-5878	KIRP	normal	0.132744217	0.041413543	0.072408527	0.2436192	0.117969075	0.34416626	0.048595467	0.027879614	0.116193141	0.14522255
TCGA-BQ-5879-01	TCGA-BQ-5879	KIRP	tumor	0.192072567	0.039705554	0.035837255	0.24932895	0.0566175	0.41426434	0.05789724	0.032892714	0.067170388	0.54964875
TCGA-BQ-5879-11	TCGA-BQ-5879	KIRP	normal	0.112185	0.036843881	0.034450455	0.244063725	0.0698802	0.34582942	0.050954844	0.0316395	0.129892591	0.106957475
TCGA-BQ-5880-01	TCGA-BQ-5880	KIRP	tumor	0.093457667	0.041917815	0.069414882	0.236821425	0.067240725	0.05087344	0.0493549	0.028314714	0.113338238	0.189274275
TCGA-BQ-5880-11	TCGA-BQ-5880	KIRP	normal	0.128337183	0.051018593	0.090115691	0.252942075	0.060715775	0.04887468	0.057181567	0.030325557	0.1355686	0.1503968
TCGA-BQ-5881-01	TCGA-BQ-5881	KIRP	tumor	0.139332467	0.057052071	0.05292757	0.265428475	0.086212375	0.05482194	0.054174856	0.031714543	0.14057905	0.148339375
TCGA-BQ-5881-11	TCGA-BQ-5881	KIRP	normal	0.134935	0.04836614	0.082576436	0.2412785	0.093405425	0.06728372	0.050625811	0.034939057	0.1101478	0.11534435
TCGA-BQ-5882-01	TCGA-BQ-5882	KIRP	tumor	0.166458433	0.040280705	0.037128536	0.260254553	0.0740512	0.05417092	0.080344322	0.042903357	0.109859	0.258870275
TCGA-BQ-5882-11	TCGA-BQ-5882	KIRP	normal	0.13711465	0.04625644	0.041277373	0.252988725	0.092436575	0.05186206	0.053969233	0.035625386	0.12661565	0.10969625
TCGA-BQ-5883-01	TCGA-BQ-5883	KIRP	tumor	0.19177915	0.046901519	0.043588318	0.25365135	0.072796125	0.3986169	0.050820622	0.029217343	0.07928305	0.22146875
TCGA-BQ-5883-11	TCGA-BQ-5883	KIRP	normal	0.144154783	0.043874367	0.039169836	0.250986475	0.08873775	0.4303908	0.043892236	0.03137717	0.125586029	0.1535083
TCGA-BQ-5884-01	TCGA-BQ-5884	KIRP	tumor	0.153264733	0.0406491	0.038757964	0.185322325	0.088391575	0.3392098	0.051280911	0.028887229	0.12938647	0.1921468
TCGA-BQ-5884-11	TCGA-BQ-5884	KIRP	normal	0.118071167	0.055683387	0.052440064	0.25161955	0.0557065	0.34067464	0.047360744	0.034094014	0.124414125	0.1211822
TCGA-BQ-5885-01	TCGA-BQ-5885	KIRP	tumor	0.12492515	0.042568432	0.040449755	0.244474775	0.05383815	0.05362822	0.047490867	0.032576414	0.0715126	0.21009475
TCGA-BQ-5885-11	TCGA-BQ-5885	KIRP	normal	0.1342878	0.05580442	0.050080345	0.2632467	0.070015675	0.05628906	0.059215889	0.032118443	0.131794713	0.1519833
TCGA-BQ-5886-01	TCGA-BQ-5886	KIRP	tumor	0.145708883	0.042233853	0.074587091	0.25492765	0.093167475	0.05073678	0.0427695	0.030025729	0.136573975	0.19727955
TCGA-BQ-5886-11	TCGA-BQ-5886	KIRP	normal	0.120995117	0.05854164	0.092560073	0.25897865	0.064044425	0.04792926	0.057414578	0.033490171	0.122408463	0.14406085
TCGA-BQ-5887-01	TCGA-BQ-5887	KIRP	tumor	0.147206817	0.047812713	0.033889655	0.23696775	0.074945925	0.06255254	0.047169833	0.030845786	0.109700563	0.1994702
TCGA-BQ-5887-11	TCGA-BQ-5887	KIRP	normal	0.1568534	0.052071367	0.041675336	0.2660481	0.053843425	0.05255702	0.045210356	0.030651543	0.135320138	0.14738725
TCGA-BQ-5888-01	TCGA-BQ-5888	KIRP	tumor	0.081115983	0.04146476	0.036621109	0.254437725	0.0480598	0.37305	0.044953911	0.029176171	0.098869888	0.153093825
TCGA-BQ-5888-11	TCGA-BQ-5888	KIRP	normal	0.136389	0.048811695	0.039548609	0.23671525	0.090093475	0.35018436	0.047278941	0.031850257	0.119564875	0.14142485
TCGA-BQ-5889-01	TCGA-BQ-5889	KIRP	tumor	0.0950179	0.043061527	0.043974036	0.26153665	0.052970025	0.04466298	0.053589644	0.030452429	0.125782313	0.116333475
TCGA-BQ-5889-11	TCGA-BQ-5889	KIRP	normal	0.1350804	0.041729209	0.0487888	0.233219875	0.07922725	0.04797322	0.055877356	0.039157	0.129601175	0.10773425
TCGA-BQ-5890-01	TCGA-BQ-5890	KIRP	tumor	0.160601217	0.035957593	0.034513209	0.244878	0.097638875	0.05967974	0.060366122	0.031392839	0.0622502	0.470798825
TCGA-BQ-5890-11	TCGA-BQ-5890	KIRP	normal	0.10829505	0.038217713	0.039626691	0.2447413	0.0619576	0.05446968	0.049771111	0.028293829	0.12466025	0.15290525
TCGA-BQ-5891-01	TCGA-BQ-5891	KIRP	tumor	0.1386749	0.05042804	0.043414145	0.1873789	0.053962675	0.10983002	0.055201189	0.036197414	0.0567516	0.2713544
TCGA-BQ-5891-11	TCGA-BQ-5891	KIRP	normal	0.127582317	0.050307493	0.050707355	0.240105675	0.065734975	0.32426502	0.049865444	0.045896929	0.138649975	0.374259775
TCGA-BQ-5892-01	TCGA-BQ-5892	KIRP	tumor	0.135668783	0.044582467	0.069396945	0.2130674	0.07698975	0.05940144	0.060566022	0.032439871	0.135104925	0.242456125
TCGA-BQ-5892-11	TCGA-BQ-5892	KIRP	normal	0.108986983	0.048654013	0.04830481	0.24564285	0.083801075	0.05841778	0.054995633	0.0309804	0.125741788	0.164352275
TCGA-BQ-5893-01	TCGA-BQ-5893	KIRP	tumor	0.189807933	0.056318279	0.0442597	0.2580575	0.055445025	0.0661088	0.058312011	0.028866571	0.058654538	0.7005865
TCGA-BQ-5893-11	TCGA-BQ-5893	KIRP	normal	0.115288733	0.04647324	0.038271718	0.238621625	0.067543475	0.05700526	0.044565078	0.033243743	0.124773325	0.137035525
TCGA-BQ-5894-01	TCGA-BQ-5894	KIRP	tumor	0.156462533	0.043248027	0.040428218	0.2523545	0.078959425	0.056581	0.073860711	0.031106086	0.10896444	0.5027115
TCGA-BQ-5894-11	TCGA-BQ-5894	KIRP	normal	0.119704233	0.050748309	0.045942573	0.259048725	0.06374385	0.0529134	0.047236011	0.031893543	0.126057725	0.1196743
TCGA-BQ-7044-01	TCGA-BQ-7044	KIRP	tumor	0.271355717	0.04927172	0.075468164	0.2751156	0.11832785	0.0526967	0.042741456	0.0328098	0.140273571	0.268241225
TCGA-BQ-7044-11	TCGA-BQ-7044	KIRP	normal	0.126352033	0.049510687	0.075196527	0.264609075	0.0612556	0.0529989	0.050865289	0.033947571	0.129090513	0.157101625
TCGA-BQ-7045-01	TCGA-BQ-7045	KIRP	tumor	0.140857	0.04992156	0.041526991	0.268584775	0.055294025	0.05417328	0.039592544	0.0326791	0.094104738	0.128287
TCGA-BQ-7045-11	TCGA-BQ-7045	KIRP	normal	0.10376775	0.046082473	0.041188991	0.25746115	0.0552666	0.05228624	0.046919361	0.032825671	0.117164835	0.14115675
TCGA-BQ-7046-01	TCGA-BQ-7046	KIRP	tumor	0.11918895	0.044885493	0.039551018	0.267154425	0.052964425	0.05663924	0.044743478	0.030755443	0.085257116	0.176291775
TCGA-BQ-7046-11	TCGA-BQ-7046	KIRP	normal	0.117174183	0.047601753	0.038011709	0.2614243	0.064378075	0.05106894	0.042753033	0.032597871	0.13926625	0.101729
TCGA-BQ-7048-01	TCGA-BQ-7048	KIRP	tumor	0.2375418	0.0440893	0.037674127	0.2613735	0.062103375	0.05051934	0.043070854	0.030001329	0.074027138	0.2491636
TCGA-BQ-7048-11	TCGA-BQ-7048	KIRP	normal	0.106486583	0.041649127	0.035836927	0.251954675	0.056380625	0.05316328	0.040606011	0.030237229	0.134050575	0.127467575
TCGA-BQ-7050-01	TCGA-BQ-7050	KIRP	tumor	0.186025933	0.04551774	0.0768342	0.270112	0.057071	0.43540634	0.040910467	0.031016614	0.08810709	0.19849345
TCGA-BQ-7050-11	TCGA-BQ-7050	KIRP	normal	0.123462133	0.044762504	0.072823927	0.262723975	0.055304225	0.3571772	0.041214089	0.029959157	0.1235594	0.084634775
TCGA-BQ-7051-01	TCGA-BQ-7051	KIRP	tumor	0.134394733	0.038710713	0.039961627	0.2141689	0.05963415	0.04890708	0.042358733	0.031022214	0.12481995	0.274972675
TCGA-BQ-7051-11	TCGA-BQ-7051	KIRP	normal	0.113811683	0.038879087	0.037453436	0.26519565	0.069507375	0.05316256	0.044607578	0.032076257	0.11754465	0.139848125
TCGA-BQ-7053-01	TCGA-BQ-7053	KIRP	tumor	0.1513214	0.045231425	0.038601409	0.27262125	0.05732195	0.44020076	0.036609378	0.032090714	0.122592775	0.23548865
TCGA-BQ-7053-11	TCGA-BQ-7053	KIRP	normal	0.130639633	0.044697213	0.045824982	0.263435675	0.07264135	0.3971134	0.046642326	0.029287371	0.134018813	0.123092775
TCGA-BQ-7055-01	TCGA-BQ-7055	KIRP	tumor	0.1990939	0.045230253	0.043080155	0.257870525	0.05439405	0.05290974	0.039929668	0.030080329	0.077484251	0.084190925
TCGA-BQ-7055-11	TCGA-BQ-7055	KIRP	normal	0.128353783	0.0443282	0.038527636	0.2602413	0.0584848	0.04885736	0.044392051	0.030127529	0.132367004	0.1210695
TCGA-BQ-7058-01	TCGA-BQ-7058	KIRP	tumor	0.129763017	0.04305794	0.033697727	0.23489385	0.0599087	0.05412446	0.060268567	0.034344029	0.095980318	0.25529495
TCGA-BQ-7058-11	TCGA-BQ-7058	KIRP	normal	0.115946617	0.04401166	0.038061636	0.269781825	0.0553081	0.05425858	0.046393089	0.030946886	0.119454538	0.136256025
TCGA-BQ-7059-01	TCGA-BQ-7059	KIRP	tumor	0.106957833	0.035953467	0.0707627	0.252909575	0.058277325	0.05703442	0.044343272	0.030776486	0.118876604	0.08718305
TCGA-BQ-7059-11	TCGA-BQ-7059	KIRP	normal	0.111605783	0.038677447	0.074132527	0.257494025	0.05306065	0.05874574	0.040802022	0.030783557	0.118406216	0.1247944
TCGA-BQ-7060-01	TCGA-BQ-7060	KIRP	tumor	0.110077117	0.048223313	0.042110527	0.1896701	0.062157425	0.05071608	0.040002356	0.028947814	0.13765535	0.14174695
TCGA-BQ-7060-11	TCGA-BQ-7060	KIRP	normal	0.128006317	0.041462313	0.036195791	0.259102675	0.0723402	0.05472474	0.044693	0.032711657	0.131871475	0.142552775
TCGA-BQ-7061-01	TCGA-BQ-7061	KIRP	tumor	0.214880033	0.0462807	0.036033873	0.2693723	0.053999625	0.4458492	0.043306689	0.028420071	0.101690876	0.252241025
TCGA-BQ-7061-11	TCGA-BQ-7061	KIRP	normal	0.159996317	0.058200153	0.040537473	0.261105375	0.063121	0.305478	0.0438268	0.030850229	0.129554338	0.20433535
TCGA-BQ-7062-01	TCGA-BQ-7062	KIRP	tumor	0.1357795	0.04260708	0.043185145	0.27039905	0.0586777	0.05094338	0.0392233	0.030724471	0.103803553	0.213127075
TCGA-BQ-7062-11	TCGA-BQ-7062	KIRP	normal	0.1320383	0.044201193	0.033059482	0.260661525	0.0585609	0.050391	0.043880667	0.030339543	0.126166815	0.144046375
TCGA-BT-A20J-01	TCGA-BT-A20J	BLCA	tumor	0.0957655	0.077909953	0.0579827	0.1867906	0.054418725	0.05658966	0.063664344	0.038815586	0.140345913	0.195802975
TCGA-BT-A20J-11	TCGA-BT-A20J	BLCA	normal	0.107140383	0.080200047	0.064898909	0.259669375	0.067068825	0.07086926	0.0717012	0.044506186	0.140100375	0.2114419
TCGA-BT-A20N-01	TCGA-BT-A20N	BLCA	tumor	0.118199783	0.08513102	0.051861182	0.222464025	0.07453435	0.06837036	0.053922211	0.037110029	0.14849995	0.084161
TCGA-BT-A20N-11	TCGA-BT-A20N	BLCA	normal	0.115202683	0.082615953	0.069600173	0.26276995	0.072575425	0.06893424	0.062920756	0.042403986	0.142314013	0.17078985
TCGA-BT-A20P-01	TCGA-BT-A20P	BLCA	tumor	0.167416233	0.085417553	0.099016391	0.2658133	0.10274825	0.5065478	0.078373967	0.037615071	0.144477638	0.236412025
TCGA-BT-A20P-11	TCGA-BT-A20P	BLCA	normal	0.092486767	0.08488718	0.07787354	0.24364245	0.06826155	0.3879528	0.059934589	0.036517286	0.136453538	0.200189875
TCGA-BT-A20R-01	TCGA-BT-A20R	BLCA	tumor	0.10401085	0.065533787	0.093606536	0.2461385	0.0504486	0.2744424	0.050622	0.031290657	0.136909775	0.09784725
TCGA-BT-A20R-11	TCGA-BT-A20R	BLCA	normal	0.090588483	0.073792887	0.1029573	0.23577625	0.0655375	0.3704644	0.048568733	0.037254429	0.145274175	0.1272861
TCGA-BT-A20U-01	TCGA-BT-A20U	BLCA	tumor	0.139179583	0.0708923	0.062058691	0.245947525	0.0643939	0.4928342	0.072101056	0.037964786	0.139896813	0.1800147
TCGA-BT-A20U-11	TCGA-BT-A20U	BLCA	normal	0.092921533	0.083353153	0.059216682	0.252133625	0.0649388	0.4827558	0.073651589	0.0399232	0.13970685	0.2077363
TCGA-BT-A20V-01	TCGA-BT-A20V	BLCA	tumor	0.159709683	0.088275933	0.047291309	0.265353075	0.0581221	0.386026	0.0617234	0.035101243	0.136171825	0.07879985
TCGA-BT-A20V-11	TCGA-BT-A20V	BLCA	normal	0.09524175	0.079798973	0.062777445	0.260379675	0.0679968	0.4227212	0.067212056	0.038336757	0.13925565	0.2131706
TCGA-BT-A20W-01	TCGA-BT-A20W	BLCA	tumor	0.120836967	0.076842587	0.086234973	0.2535492	0.066761125	0.06430688	0.061352922	0.037031857	0.138873763	0.239988125
TCGA-BT-A20W-11	TCGA-BT-A20W	BLCA	normal	0.107888983	0.087819013	0.103833727	0.256013625	0.0659753	0.06182216	0.064344633	0.042649657	0.1388713	0.20431615
TCGA-BT-A20X-01	TCGA-BT-A20X	BLCA	tumor	0.085429417	0.06334142	0.049932636	0.221789525	0.0556527	0.06155632	0.056536533	0.029710857	0.130951538	0.172727025
TCGA-BT-A20X-11	TCGA-BT-A20X	BLCA	normal	0.087986183	0.066497087	0.073765927	0.226042525	0.062818	0.05465478	0.061957144	0.031774543	0.141470425	0.1660883
TCGA-BT-A2LA-01	TCGA-BT-A2LA	BLCA	tumor	0.082660017	0.036187247	0.044571827	0.121474075	0.048683125	0.04009234	0.0387128	0.028035071	0.128072538	0.040832825
TCGA-BT-A2LA-11	TCGA-BT-A2LA	BLCA	normal	0.081712767	0.036602261	0.039555636	0.229692725	0.04859155	0.0432467	0.054790767	0.026356471	0.130486874	0.2130842
TCGA-CH-5761-01	TCGA-CH-5761	PRAD	tumor	0.123158283	0.040545733	0.0498005	0.189861175	0.0881402	0.04492222	0.050350689	0.026062014	0.138388025	0.247751325
TCGA-CH-5761-11	TCGA-CH-5761	PRAD	normal	0.143010633	0.042556654	0.051020918	0.238036625	0.0528818	0.04625254	0.045917956	0.028215643	0.131886138	0.1849255
TCGA-CH-5762-01	TCGA-CH-5762	PRAD	tumor	0.12308735	0.045105647	0.090915482	0.22846605	0.055214	0.0566992	0.063855256	0.031810757	0.143163988	0.3434554
TCGA-CH-5762-11	TCGA-CH-5762	PRAD	normal	0.164899733	0.045817927	0.079998582	0.2306096	0.05913465	0.04967424	0.052578044	0.0351115	0.143840888	0.207025025
TCGA-CH-5763-01	TCGA-CH-5763	PRAD	tumor	0.15514145	0.049955927	0.090929791	0.239797425	0.0661125	0.05824354	0.056345733	0.033772257	0.140329525	0.2726164
TCGA-CH-5763-11	TCGA-CH-5763	PRAD	normal	0.121936767	0.0427741	0.079625745	0.23721275	0.047572075	0.04917138	0.044053744	0.027174757	0.131470688	0.23730205
TCGA-CH-5764-01	TCGA-CH-5764	PRAD	tumor	0.09012945	0.038684008	0.038263936	0.25038485	0.06452825	0.04332366	0.064992081	0.028437157	0.134066788	0.258212225
TCGA-CH-5764-11	TCGA-CH-5764	PRAD	normal	0.137456433	0.0489484	0.049244527	0.247583825	0.052143175	0.04317742	0.047670111	0.031692843	0.132941963	0.198256725
TCGA-CH-5765-01	TCGA-CH-5765	PRAD	tumor	0.10763745	0.0534842	0.307080418	0.24511965	0.1210386	0.0436029	0.075355978	0.032142443	0.138173425	0.277806875
TCGA-CH-5765-11	TCGA-CH-5765	PRAD	normal	0.151438733	0.04596282	0.094343745	0.236936625	0.065308725	0.05115676	0.060648022	0.033480914	0.136324713	0.2737386
TCGA-CH-5766-01	TCGA-CH-5766	PRAD	tumor	0.088707833	0.03816278	0.040492445	0.22077285	0.03754045	0.04438148	0.047237711	0.022568514	0.134576088	0.235263125
TCGA-CH-5766-11	TCGA-CH-5766	PRAD	normal	0.133942833	0.042589727	0.044683691	0.23094475	0.050378125	0.04690536	0.050568733	0.031268414	0.1334767	0.23780725
TCGA-CH-5767-01	TCGA-CH-5767	PRAD	tumor	0.1193709	0.05497926	0.060289891	0.26430455	0.08599235	0.05658242	0.0538274	0.036129914	0.142837838	0.51591475
TCGA-CH-5767-11	TCGA-CH-5767	PRAD	normal	0.114538417	0.055483113	0.045632809	0.2333487	0.06316045	0.05398562	0.059490167	0.037529829	0.142056188	0.231003775
TCGA-CH-5768-01	TCGA-CH-5768	PRAD	tumor	0.144947567	0.043830243	0.033408618	0.250110225	0.05734725	0.04222762	0.050738167	0.027671786	0.136971563	0.268347375
TCGA-CH-5768-11	TCGA-CH-5768	PRAD	normal	0.1186958	0.04373562	0.042054273	0.232458175	0.0488049	0.05056858	0.054584556	0.029347714	0.138210863	0.22690425
TCGA-CH-5769-01	TCGA-CH-5769	PRAD	tumor	0.09967125	0.041109844	0.039389609	0.238374675	0.047804225	0.04067764	0.050809778	0.027144086	0.135018613	0.247607225
TCGA-CH-5769-11	TCGA-CH-5769	PRAD	normal	0.113566767	0.045120746	0.0464293	0.230993975	0.049900225	0.052047	0.0528055	0.032003386	0.134681575	0.26130285
TCGA-CH-5771-01	TCGA-CH-5771	PRAD	tumor	0.150362133	0.050181813	0.0506211	0.2435964	0.050190175	0.05014352	0.059114911	0.028910343	0.13978645	0.22627825
TCGA-CH-5771-11	TCGA-CH-5771	PRAD	normal	0.13785245	0.049450752	0.0520936	0.24568525	0.0517374	0.04506524	0.0516688	0.029283314	0.137838288	0.205662875
TCGA-CH-5772-01	TCGA-CH-5772	PRAD	tumor	0.209018067	0.039858553	0.142951609	0.246911125	0.35147875	0.04704734	0.076331633	0.029390086	0.132796188	0.3786813
TCGA-CH-5772-11	TCGA-CH-5772	PRAD	normal	0.12651535	0.042182067	0.043039045	0.241027025	0.051759725	0.05885356	0.048668478	0.032834986	0.137504225	0.1982926
TCGA-CJ-4869-01	TCGA-CJ-4869	KIRC	tumor	0.095218	0.036604274	0.029922955	0.2450277	0.059841725	0.04476882	0.056687633	0.027490243	0.137914549	0.147774625
TCGA-CJ-4869-11	TCGA-CJ-4869	KIRC	normal	0.119631567	0.036652168	0.0333045	0.238655575	0.11314205	0.04947768	0.038107231	0.0300226	0.125893283	0.1315698
TCGA-CJ-4882-01	TCGA-CJ-4882	KIRC	tumor	0.078673617	0.038527266	0.028976655	0.2305738	0.044867725	0.0436672	0.043620244	0.027912043	0.123113331	0.192804025
TCGA-CJ-4882-11	TCGA-CJ-4882	KIRC	normal	0.131744483	0.037223361	0.034644973	0.2389683	0.114725625	0.05092532	0.043014498	0.0277719	0.115157874	0.115295825
TCGA-CJ-4897-01	TCGA-CJ-4897	KIRC	tumor	0.110240067	0.031886196	0.025168473	0.25179515	0.10998455	0.31751438	0.037506508	0.02365927	0.12562594	0.1825596
TCGA-CJ-4897-11	TCGA-CJ-4897	KIRC	normal	0.131123417	0.039578467	0.029931791	0.239217925	0.098307725	0.3413706	0.04082799	0.029116457	0.121558738	0.12619975
TCGA-CJ-4901-01	TCGA-CJ-4901	KIRC	tumor	0.104838183	0.03427784	0.0634976	0.213069775	0.0834693	0.0441156	0.057898796	0.029297086	0.097461558	0.217081625
TCGA-CJ-4901-11	TCGA-CJ-4901	KIRC	normal	0.13811135	0.039140822	0.068800518	0.25409085	0.104815975	0.04879954	0.041451968	0.02943969	0.124394975	0.101408975
TCGA-CJ-4902-01	TCGA-CJ-4902	KIRC	tumor	0.083865483	0.030894469	0.036910227	0.230738125	0.061950025	0.04497258	0.043482556	0.029041414	0.137090364	0.1931688
TCGA-CJ-4902-11	TCGA-CJ-4902	KIRC	normal	0.15173775	0.034412397	0.038610282	0.251507825	0.05868565	0.04190518	0.044234643	0.025972686	0.121192194	0.180894225
TCGA-CJ-4903-01	TCGA-CJ-4903	KIRC	tumor	0.161288683	0.041734886	0.066102536	0.252905575	0.118252625	0.04657004	0.042079629	0.024347273	0.132076123	0.16313455
TCGA-CJ-4903-11	TCGA-CJ-4903	KIRC	normal	0.120769583	0.041123639	0.069445236	0.24316695	0.0883812	0.04657118	0.036557756	0.029301486	0.117127561	0.1210594
TCGA-CJ-4904-01	TCGA-CJ-4904	KIRC	tumor	0.120162383	0.033896888	0.031264691	0.251487075	0.05465405	0.418618	0.045242767	0.024986824	0.134709343	0.19708865
TCGA-CJ-4904-11	TCGA-CJ-4904	KIRC	normal	0.1430146	0.034047761	0.030702236	0.242056675	0.136662525	0.3568204	0.038539231	0.032162686	0.098314105	0.109473275
TCGA-CJ-4905-01	TCGA-CJ-4905	KIRC	tumor	0.093560683	0.036809016	0.035644891	0.24695725	0.0598702	0.39363548	0.043574233	0.031471514	0.133664425	0.1607415
TCGA-CJ-4905-11	TCGA-CJ-4905	KIRC	normal	0.10755755	0.040711956	0.029040627	0.245041625	0.070965325	0.32746378	0.043871189	0.030869877	0.11428859	0.1254211
TCGA-CJ-4907-01	TCGA-CJ-4907	KIRC	tumor	0.092018433	0.035308699	0.064836936	0.233412775	0.07607325	0.04901166	0.037995022	0.026485771	0.129059851	0.118936825
TCGA-CJ-4907-11	TCGA-CJ-4907	KIRC	normal	0.111980933	0.036622725	0.069302164	0.234808193	0.1330808	0.05015778	0.038451044	0.026761219	0.098738333	0.1154837
TCGA-CJ-4908-01	TCGA-CJ-4908	KIRC	tumor	0.119668033	0.035657213	0.034424645	0.25270855	0.05443215	0.04380148	0.045287511	0.024680386	0.129230436	0.175398825
TCGA-CJ-4908-11	TCGA-CJ-4908	KIRC	normal	0.137705067	0.038834915	0.033021691	0.258484075	0.06073035	0.04660998	0.04751583	0.024288879	0.12963445	0.139135775
TCGA-CJ-4912-01	TCGA-CJ-4912	KIRC	tumor	0.080651267	0.033703114	0.067251064	0.2442701	0.0586579	0.04146556	0.034008033	0.024095157	0.089983431	0.0850678
TCGA-CJ-4912-11	TCGA-CJ-4912	KIRC	normal	0.143875867	0.037456429	0.0652413	0.239143813	0.146431425	0.05417416	0.044889792	0.026527139	0.122352835	0.1543473
TCGA-CJ-4913-01	TCGA-CJ-4913	KIRC	tumor	0.096722017	0.037072073	0.070665327	0.2049428	0.0583718	0.4239742	0.042477289	0.029404657	0.129417296	0.09838685
TCGA-CJ-4913-11	TCGA-CJ-4913	KIRC	normal	0.11006445	0.037928767	0.063565227	0.24981385	0.131375875	0.31987098	0.037369209	0.024934934	0.117475511	0.09428145
TCGA-CJ-4916-01	TCGA-CJ-4916	KIRC	tumor	0.08598235	0.035168755	0.026699447	0.207922475	0.123399225	0.3775518	0.0493447	0.024882893	0.120747455	0.2183405
TCGA-CJ-4916-11	TCGA-CJ-4916	KIRC	normal	0.126110233	0.037907265	0.037011164	0.240388475	0.113827075	0.3499668	0.045209011	0.025808629	0.12127526	0.150147525
TCGA-CJ-4918-01	TCGA-CJ-4918	KIRC	tumor	0.1197092	0.038795181	0.063597618	0.2391631	0.08960635	0.04711064	0.044174347	0.031856243	0.118880749	0.209036475
TCGA-CJ-4918-11	TCGA-CJ-4918	KIRC	normal	0.129657283	0.037405044	0.075233255	0.252001	0.104908675	0.04859112	0.045702111	0.0278168	0.12990459	0.130326125
TCGA-CJ-4920-01	TCGA-CJ-4920	KIRC	tumor	0.147441417	0.034299203	0.069608727	0.24572555	0.13531465	0.3972367	0.043907641	0.027465877	0.11905028	0.1944432
TCGA-CJ-4920-11	TCGA-CJ-4920	KIRC	normal	0.15681445	0.032297083	0.060873527	0.2508452	0.125772525	0.3551988	0.048090499	0.023483584	0.128113918	0.229008175
TCGA-CJ-4923-01	TCGA-CJ-4923	KIRC	tumor	0.100412383	0.037391006	0.028000855	0.246879075	0.08699855	0.04344368	0.045954311	0.028251571	0.117222629	0.149686275
TCGA-CJ-4923-11	TCGA-CJ-4923	KIRC	normal	0.119907467	0.03966452	0.032722709	0.2482711	0.08016785	0.05080862	0.042157811	0.0297506	0.125497693	0.1339811
TCGA-CU-A0YN-01	TCGA-CU-A0YN	BLCA	tumor	0.097170217	0.05242694	0.038728164	0.24257	0.1402672	0.05430186	0.0538712	0.030205886	0.123611613	0.0894817
TCGA-CU-A0YN-11	TCGA-CU-A0YN	BLCA	normal	0.113028	0.0625773	0.053430518	0.220411625	0.077203075	0.05594618	0.057145178	0.032895514	0.118943775	0.18737665
TCGA-CU-A0YR-01	TCGA-CU-A0YR	BLCA	tumor	0.13805045	0.076733493	0.046316645	0.22336985	0.089353975	0.056155	0.052322033	0.041054014	0.126647288	0.178146975
TCGA-CU-A0YR-11	TCGA-CU-A0YR	BLCA	normal	0.118093633	0.066615513	0.045933191	0.219152825	0.0723575	0.0599347	0.0652538	0.034737657	0.110861825	0.202097925
TCGA-CV-5430-01	TCGA-CV-5430	HNSC	tumor	0.16094505	0.046867319	0.043797064	0.260577825	0.176256825	0.054494	0.053464778	0.032382643	0.141775638	0.2153318
TCGA-CV-5430-11	TCGA-CV-5430	HNSC	normal	0.11332535	0.05277612	0.055049045	0.24658575	0.05593945	0.05529666	0.050775989	0.035569429	0.146652275	0.240343325
TCGA-CV-5431-01	TCGA-CV-5431	HNSC	tumor	0.094869817	0.057874967	0.044106755	0.24825385	0.07943865	0.0500864	0.054732778	0.037936643	0.133481938	0.179256
TCGA-CV-5431-11	TCGA-CV-5431	HNSC	normal	0.105328217	0.064523473	0.060887427	0.23977545	0.063558325	0.05872054	0.060195856	0.045935457	0.1392187	0.229133375
TCGA-CV-5432-01	TCGA-CV-5432	HNSC	tumor	0.14744585	0.044406567	0.05537895	0.25440765	0.24924775	0.0563216	0.057445978	0.031717714	0.140803163	0.11433645
TCGA-CV-5432-11	TCGA-CV-5432	HNSC	normal	0.092146083	0.044261633	0.091356664	0.2397259	0.0582135	0.06498112	0.059939978	0.036549357	0.143780125	0.226719875
TCGA-CV-5434-01	TCGA-CV-5434	HNSC	tumor	0.156288133	0.059705467	0.080236127	0.2376152	0.0768805	0.05973458	0.055767378	0.034907971	0.146483075	0.20279415
TCGA-CV-5434-11	TCGA-CV-5434	HNSC	normal	0.110904383	0.05736276	0.106714273	0.24338055	0.058557075	0.06175116	0.062409478	0.034645971	0.142177563	0.202088225
TCGA-CV-5435-01	TCGA-CV-5435	HNSC	tumor	0.114683567	0.046814433	0.050167945	0.185112975	0.054499575	0.06422934	0.0596915	0.035841843	0.138885938	0.07269135
TCGA-CV-5435-11	TCGA-CV-5435	HNSC	normal	0.096245367	0.0655877	0.056932991	0.242733725	0.0672629	0.06060926	0.053911956	0.0352815	0.14328285	0.241329775
